family,dataset,condition,target,seed,alpha,delta,beta,base_metric,apply_rate,joint_harm,cond_harm,acc_gain,loss_gain,blanket_acc_gain,blanket_loss_gain,blanket_joint_harm,target_accuracy,q_hat,n_conf,n_test,exchangeable
dcl,dcl_full_masked,low_cost_accels_only,hard,2,0.15,0.05,0.975,0.454749,0.59985,0.045625,0.07606,0.297681,1.385147,0.322364,1.929269,0.304413,0.774869,0.678773,1336,1337,True
dcl,dcl_full_masked,low_cost_accels_only,hard,2,0.2,0.05,0.975,0.454749,0.643979,0.060583,0.094077,0.31264,1.51361,0.322364,1.929269,0.304413,0.774869,0.615862,1336,1337,True
dcl,dcl_full_masked,low_cost_accels_only,hard,2,0.3,0.05,0.975,0.454749,0.632012,0.064323,0.101775,0.311144,1.473537,0.322364,1.929269,0.304413,0.774869,0.514937,1336,1337,True
dcl,dcl_full_masked,low_cost_accels_only,hard,2,0.4,0.05,0.975,0.454749,0.557218,0.044877,0.080537,0.282723,1.300896,0.322364,1.929269,0.304413,0.774869,0.45398,1336,1337,True
dcl,dcl_full_masked,low_cost_accels_only,hard,2,0.5,0.05,0.975,0.454749,0.467464,0.032162,0.0688,0.234106,1.014251,0.322364,1.929269,0.304413,0.774869,0.373784,1336,1337,True
dcl,dcl_condition_specialist,no_shoes,hard,2,0.05,0.05,0.9,0.591623,0.341062,0.011967,0.035088,0.13089,0.677522,0.206432,1.463004,0.42558,0.797307,0.801951,1336,1337,True
dcl,dcl_condition_specialist,no_shoes,hard,2,0.1,0.05,0.9,0.591623,0.4181,0.030666,0.073345,0.159312,0.882724,0.206432,1.463004,0.42558,0.797307,0.702338,1336,1337,True
dcl,dcl_condition_specialist,no_shoes,hard,2,0.15,0.05,0.9,0.591623,0.468212,0.050112,0.107029,0.170531,0.987565,0.206432,1.463004,0.42558,0.797307,0.639809,1336,1337,True
dcl,dcl_condition_specialist,no_shoes,hard,2,0.2,0.05,0.9,0.591623,0.500374,0.060583,0.121076,0.182498,1.066252,0.206432,1.463004,0.42558,0.797307,0.57636,1336,1337,True
dcl,dcl_condition_specialist,no_shoes,hard,2,0.3,0.05,0.9,0.591623,0.481675,0.049364,0.102484,0.195961,1.061578,0.206432,1.463004,0.42558,0.797307,0.495835,1336,1337,True
dcl,dcl_condition_specialist,no_shoes,hard,2,0.4,0.05,0.9,0.591623,0.423336,0.037397,0.088339,0.165295,0.907213,0.206432,1.463004,0.42558,0.797307,0.42399,1336,1337,True
dcl,dcl_condition_specialist,no_shoes,hard,2,0.5,0.05,0.9,0.591623,0.352281,0.020194,0.057325,0.13463,0.71994,0.206432,1.463004,0.42558,0.797307,0.341724,1336,1337,True
dcl,dcl_full_masked,no_shoes,hard,2,0.05,0.05,0.975,0.609574,0.435303,0.02169,0.049828,0.151085,0.635326,0.188482,1.320562,0.399402,0.797307,0.824492,1336,1337,True
dcl,dcl_full_masked,no_shoes,hard,2,0.1,0.05,0.975,0.609574,0.483919,0.033657,0.069552,0.165295,0.765414,0.188482,1.320562,0.399402,0.797307,0.74116,1336,1337,True
dcl,dcl_full_masked,no_shoes,hard,2,0.15,0.05,0.975,0.609574,0.538519,0.051608,0.095833,0.180254,0.901594,0.188482,1.320562,0.399402,0.797307,0.643756,1336,1337,True
dcl,dcl_full_masked,no_shoes,hard,2,0.2,0.05,0.975,0.609574,0.557966,0.062827,0.112601,0.180254,0.93633,0.188482,1.320562,0.399402,0.797307,0.590396,1336,1337,True
dcl,dcl_full_masked,no_shoes,hard,2,0.3,0.05,0.975,0.609574,0.520568,0.0546,0.104885,0.173523,0.823371,0.188482,1.320562,0.399402,0.797307,0.492974,1336,1337,True
dcl,dcl_full_masked,no_shoes,hard,2,0.4,0.05,0.975,0.609574,0.458489,0.040389,0.088091,0.146597,0.627627,0.188482,1.320562,0.399402,0.797307,0.430557,1336,1337,True
dcl,dcl_full_masked,no_shoes,hard,2,0.5,0.05,0.975,0.609574,0.385191,0.026926,0.069903,0.115931,0.447218,0.188482,1.320562,0.399402,0.797307,0.337672,1336,1337,True
dcl,dcl_condition_specialist,no_imu_family,hard,2,0.05,0.05,0.925,0.537023,0.352281,0.017951,0.050955,0.207928,1.680548,0.234854,2.549967,0.45101,0.761406,0.83251,1336,1337,True
dcl,dcl_condition_specialist,no_imu_family,hard,2,0.1,0.05,0.925,0.537023,0.436799,0.035153,0.080479,0.246821,2.036006,0.234854,2.549967,0.45101,0.761406,0.740027,1336,1337,True
dcl,dcl_condition_specialist,no_imu_family,hard,2,0.15,0.05,0.925,0.537023,0.497382,0.050112,0.100752,0.268512,2.276625,0.234854,2.549967,0.45101,0.761406,0.666063,1336,1337,True
dcl,dcl_condition_specialist,no_imu_family,hard,2,0.2,0.05,0.925,0.537023,0.5273,0.07255,0.137589,0.251309,2.278662,0.234854,2.549967,0.45101,0.761406,0.610831,1336,1337,True
dcl,dcl_condition_specialist,no_imu_family,hard,2,0.3,0.05,0.925,0.537023,0.519073,0.089005,0.17147,0.225879,2.132113,0.234854,2.549967,0.45101,0.761406,0.519673,1336,1337,True
dcl,dcl_condition_specialist,no_imu_family,hard,2,0.4,0.05,0.925,0.537023,0.442034,0.068063,0.153976,0.206432,1.925348,0.234854,2.549967,0.45101,0.761406,0.449668,1336,1337,True
dcl,dcl_condition_specialist,no_imu_family,hard,2,0.5,0.05,0.925,0.537023,0.3635,0.039641,0.109053,0.199701,1.772119,0.234854,2.549967,0.45101,0.761406,0.351552,1336,1337,True
dcl,dcl_full_masked,no_imu_family,hard,2,0.05,0.05,0.975,0.222887,0.780853,0.011219,0.014368,0.511593,2.513295,0.540015,2.746251,0.139117,0.761406,0.863214,1336,1337,True
dcl,dcl_full_masked,no_imu_family,hard,2,0.1,0.05,0.975,0.222887,0.813014,0.014959,0.018399,0.534779,2.603328,0.540015,2.746251,0.139117,0.761406,0.768118,1336,1337,True
dcl,dcl_full_masked,no_imu_family,hard,2,0.15,0.05,0.975,0.222887,0.841436,0.023186,0.027556,0.545251,2.674214,0.540015,2.746251,0.139117,0.761406,0.686878,1336,1337,True
dcl,dcl_full_masked,no_imu_family,hard,2,0.2,0.05,0.975,0.222887,0.84742,0.032909,0.038835,0.537023,2.643029,0.540015,2.746251,0.139117,0.761406,0.609747,1336,1337,True
dcl,dcl_full_masked,no_imu_family,hard,2,0.3,0.05,0.975,0.222887,0.802543,0.042633,0.053122,0.509349,2.437759,0.540015,2.746251,0.139117,0.761406,0.529496,1336,1337,True
dcl,dcl_full_masked,no_imu_family,hard,2,0.4,0.05,0.975,0.222887,0.707554,0.032162,0.045455,0.465969,2.206033,0.540015,2.746251,0.139117,0.761406,0.45602,1336,1337,True
dcl,dcl_full_masked,no_imu_family,hard,2,0.5,0.05,0.975,0.222887,0.587135,0.014959,0.025478,0.422588,1.955865,0.540015,2.746251,0.139117,0.761406,0.357912,1336,1337,True
dcl,dcl_condition_specialist,severe_three_sensors,hard,2,0.05,0.05,0.85,0.672401,0.282723,0.004488,0.015873,0.097233,1.009957,0.140613,2.113697,0.518325,0.798055,0.807754,1336,1337,True
dcl,dcl_condition_specialist,severe_three_sensors,hard,2,0.1,0.05,0.85,0.672401,0.37472,0.023186,0.061876,0.133882,1.422735,0.140613,2.113697,0.518325,0.798055,0.676996,1336,1337,True
dcl,dcl_condition_specialist,severe_three_sensors,hard,2,0.15,0.05,0.85,0.672401,0.407629,0.035153,0.086239,0.142857,1.526698,0.140613,2.113697,0.518325,0.798055,0.609,1336,1337,True
dcl,dcl_condition_specialist,severe_three_sensors,hard,2,0.2,0.05,0.85,0.672401,0.408377,0.041885,0.102564,0.133882,1.45696,0.140613,2.113697,0.518325,0.798055,0.570756,1336,1337,True
dcl,dcl_condition_specialist,severe_three_sensors,hard,2,0.3,0.05,0.85,0.672401,0.337322,0.026178,0.077605,0.119671,1.068276,0.140613,2.113697,0.518325,0.798055,0.459035,1336,1337,True
dcl,dcl_condition_specialist,severe_three_sensors,hard,2,0.4,0.05,0.85,0.672401,0.290202,0.010471,0.036082,0.109948,0.885272,0.140613,2.113697,0.518325,0.798055,0.391149,1336,1337,True
dcl,dcl_condition_specialist,severe_three_sensors,hard,2,0.5,0.05,0.85,0.672401,0.246821,0.004488,0.018182,0.083022,0.72209,0.140613,2.113697,0.518325,0.798055,0.306017,1336,1337,True
dcl,dcl_full_masked,severe_three_sensors,hard,2,0.05,0.05,0.975,0.44727,0.484667,0.010471,0.021605,0.311892,3.37,0.349289,4.648201,0.348542,0.798055,0.824499,1336,1337,True
dcl,dcl_full_masked,severe_three_sensors,hard,2,0.1,0.05,0.975,0.44727,0.566941,0.026178,0.046174,0.355273,3.899749,0.349289,4.648201,0.348542,0.798055,0.702003,1336,1337,True
dcl,dcl_full_masked,severe_three_sensors,hard,2,0.15,0.05,0.975,0.44727,0.612565,0.048616,0.079365,0.353777,4.073619,0.349289,4.648201,0.348542,0.798055,0.609999,1336,1337,True
dcl,dcl_full_masked,severe_three_sensors,hard,2,0.2,0.05,0.975,0.44727,0.616305,0.059088,0.095874,0.34555,4.00298,0.349289,4.648201,0.348542,0.798055,0.551498,1336,1337,True
dcl,dcl_full_masked,severe_three_sensors,hard,2,0.3,0.05,0.975,0.44727,0.546746,0.04712,0.086183,0.32012,3.467982,0.349289,4.648201,0.348542,0.798055,0.492998,1336,1337,True
dcl,dcl_full_masked,severe_three_sensors,hard,2,0.4,0.05,0.975,0.44727,0.445774,0.020194,0.045302,0.293942,2.894173,0.349289,4.648201,0.348542,0.798055,0.395499,1336,1337,True
dcl,dcl_full_masked,severe_three_sensors,hard,2,0.5,0.05,0.975,0.44727,0.382947,0.008227,0.021484,0.261032,2.468404,0.349289,4.648201,0.348542,0.798055,0.33151,1336,1337,True
