family,dataset,condition,target,seed,exchangeable,alpha,apply_rate,joint_harm,acc_gain,blanket_joint_harm,blanket_acc_gain
affective,cmu_mosei,av,cross_mask,6,True,0.05,0.15775862068965518,0.041379310344827586,0.04039301310043675,0.3629310344827586,0.07641921397379914
affective,cmu_mosei,av,cross_mask,6,True,0.1,0.2482758620689655,0.06637931034482758,0.05458515283842802,0.3629310344827586,0.07641921397379914
affective,cmu_mosei,av,cross_mask,6,True,0.2,0.33448275862068966,0.09482758620689655,0.07423580786026207,0.3629310344827586,0.07641921397379914
affective,cmu_mosei,av,cross_mask,6,True,0.3,0.325,0.0939655172413793,0.07096069868995636,0.3629310344827586,0.07641921397379914
affective,cmu_mosei,av,cross_mask,6,True,0.5,0.325,0.0939655172413793,0.07096069868995636,0.3629310344827586,0.07641921397379914
affective,cmu_mosei,av,cross_mask,7,True,0.05,0.11896551724137931,0.02586206896551724,0.043525571273122954,0.3267241379310345,0.07181719260065289
affective,cmu_mosei,av,cross_mask,7,True,0.1,0.1724137931034483,0.04827586206896552,0.04896626768226331,0.3267241379310345,0.07181719260065289
affective,cmu_mosei,av,cross_mask,7,True,0.2,0.19482758620689655,0.05517241379310345,0.05223068552774757,0.3267241379310345,0.07181719260065289
affective,cmu_mosei,av,cross_mask,7,True,0.3,0.21637931034482757,0.06379310344827586,0.055495103373231824,0.3267241379310345,0.07181719260065289
affective,cmu_mosei,av,cross_mask,7,True,0.5,0.21637931034482757,0.06379310344827586,0.055495103373231824,0.3267241379310345,0.07181719260065289
affective,cmu_mosei,av,cross_mask,8,True,0.05,0.16637931034482759,0.05517241379310345,0.022497187851518552,0.3146551724137931,0.07761529808773904
affective,cmu_mosei,av,cross_mask,8,True,0.1,0.17844827586206896,0.05862068965517241,0.028121484814398134,0.3146551724137931,0.07761529808773904
affective,cmu_mosei,av,cross_mask,8,True,0.2,0.3146551724137931,0.1,0.04724409448818889,0.3146551724137931,0.07761529808773904
affective,cmu_mosei,av,cross_mask,8,True,0.3,0.31982758620689655,0.10086206896551723,0.04949381327334079,0.3146551724137931,0.07761529808773904
affective,cmu_mosei,av,cross_mask,8,True,0.5,0.31982758620689655,0.10086206896551723,0.04949381327334079,0.3146551724137931,0.07761529808773904
affective,cmu_mosei,av,cross_mask,9,True,0.05,0.125,0.02586206896551724,0.03125,0.3267241379310345,0.0658482142857143
affective,cmu_mosei,av,cross_mask,9,True,0.1,0.21810344827586206,0.04913793103448276,0.04352678571428581,0.3267241379310345,0.0658482142857143
affective,cmu_mosei,av,cross_mask,9,True,0.2,0.30258620689655175,0.0706896551724138,0.0502232142857143,0.3267241379310345,0.0658482142857143
